"","disp_id","client_id","account_id","n_clients"
"3960",5487,5487,4550,1
"3961",5517,5517,4576,1
"3962",5521,5521,4580,1
"3963",5526,5526,4585,2
"3964",5530,5530,4588,1
"3965",5531,5531,4589,1
"3966",5539,5539,4596,1
"3967",5563,5563,4616,1
"3968",5565,5565,4618,1
"3969",5574,5574,4626,1
"3970",5579,5579,4631,2
"3971",5606,5606,4650,1
"3972",5617,5617,4659,1
"3973",5618,5618,4660,1
"3974",5642,5642,4681,1
"3975",5684,5684,4715,1
"3976",5699,5699,4725,1
"3977",5701,5701,4727,1
"3978",5704,5704,4729,1
"3979",5722,5722,4743,1
"3980",5727,5727,4746,1
"3981",5736,5736,4753,1
"3982",5753,5753,4768,1
"3983",5760,5760,4774,2
"3984",5774,5774,4784,2
"3985",5788,5788,4794,1
"3986",5801,5801,4803,1
"3987",5826,5826,4825,2
"3988",5858,5858,4851,2
"3989",5860,5860,4852,1
"3990",5866,5866,4858,1
"3991",5873,5873,4863,1
"3992",5911,5911,4894,1
"3993",5928,5928,4907,1
"3994",5965,5965,4937,1
"3995",5977,5977,4948,1
"3996",5978,5978,4949,1
"3997",6001,6001,4969,1
"3998",6015,6015,4981,1
"3999",6033,6033,4994,1
"4000",6034,6034,4995,1
"4001",6039,6039,4999,2
"4002",6042,6042,5001,1
"4003",6052,6052,5011,1
"4004",6067,6067,5024,1
"4005",6077,6077,5033,1
"4006",6112,6112,5063,1
"4007",6114,6114,5065,1
"4008",6115,6115,5066,1
"4009",6122,6122,5072,1
"4010",6144,6144,5092,1
"4011",6175,6175,5118,1
"4012",6178,6178,5120,1
"4013",6183,6183,5125,1
"4014",6185,6185,5126,2
"4015",6191,6191,5129,1
"4016",6196,6196,5133,1
"4017",6235,6235,5164,1
"4018",6255,6255,5180,2
"4019",6257,6257,5181,1
"4020",6272,6272,5194,1
"4021",6275,6275,5196,1
"4022",6299,6299,5213,1
"4023",6301,6301,5215,1
"4024",6317,6317,5228,2
"4025",6342,6342,5250,1
"4026",6349,6349,5256,1
"4027",6359,6359,5263,1
"4028",6363,6363,5267,1
"4029",6366,6366,5269,1
"4030",6367,6367,5270,1
"4031",6383,6383,5283,1
"4032",6391,6391,5290,1
"4033",6408,6408,5305,1
"4034",6417,6417,5313,1
"4035",6422,6422,5317,1
"4036",6452,6452,5343,1
"4037",6468,6468,5357,1
"4038",6469,6469,5358,1
"4039",6473,6473,5362,2
"4040",6478,6478,5366,1
"4041",6481,6481,5369,1
"4042",6485,6485,5372,1
"4043",6499,6499,5385,1
"4044",6501,6501,5387,1
"4045",6511,6511,5395,1
"4046",6544,6544,5422,2
"4047",6546,6546,5423,1
"4048",6551,6551,5428,1
"4049",6552,6552,5429,1
"4050",6567,6567,5442,1
"4051",6571,6571,5445,1
"4052",6604,6604,5472,1
"4053",6610,6610,5477,1
"4054",6616,6616,5481,1
"4055",6619,6619,5483,1
"4056",6644,6644,5505,1
"4057",6691,6691,5541,1
"4058",6698,6698,5546,1
"4059",6729,6729,5572,1
"4060",6731,6731,5574,1
"4061",6749,6749,5591,2
"4062",6753,6753,5593,1
"4063",6764,6764,5602,1
"4064",6789,6789,5622,1
"4065",6798,6798,5628,1
"4066",6803,6803,5632,2
"4067",6827,6827,5648,1
"4068",6829,6829,5650,1
"4069",6844,6844,5661,1
"4070",6886,6886,5692,1
"4071",6892,6892,5698,2
"4072",6895,6895,5700,1
"4073",6906,6906,5708,1
"4074",6922,6922,5724,1
"4075",6924,6924,5726,1
"4076",6936,6936,5735,1
"4077",6944,6944,5740,1
"4078",6946,6946,5742,1
"4079",6967,6967,5758,1
"4080",6978,6978,5767,1
"4081",6987,6987,5774,1
"4082",7010,7010,5794,2
"4083",7043,7043,5817,1
"4084",7065,7065,5837,1
"4085",7100,7100,5868,1
"4086",7102,7102,5870,1
"4087",7112,7112,5878,1
"4088",7127,7127,5891,1
"4089",7150,7150,5912,1
"4090",7166,7166,5927,1
"4091",7186,7186,5944,1
"4092",7195,7195,5952,1
"4093",7234,7234,5984,1
"4094",7241,7241,5991,1
"4095",7286,7286,6030,1
"4096",7291,7291,6034,1
"4097",7299,7299,6040,1
"4098",7311,7311,6051,1
"4099",7324,7324,6061,1
"4100",7325,7325,6062,1
"4101",7327,7327,6064,1
"4102",7339,7339,6075,1
"4103",7348,7348,6083,1
"4104",7366,7366,6097,1
"4105",7390,7390,6118,1
"4106",7411,7411,6138,2
"4107",7422,7422,6148,2
"4108",7434,7434,6157,1
"4109",7435,7435,6158,1
"4110",7521,7521,6226,1
"4111",7567,7567,6265,1
"4112",7576,7576,6273,1
"4113",7586,7586,6281,1
"4114",7594,7594,6289,1
"4115",7614,7614,6306,1
"4116",7632,7632,6321,1
"4117",7672,7672,6353,1
"4118",7678,7678,6358,1
"4119",7683,7683,6363,1
"4120",7723,7723,6397,2
"4121",7727,7727,6400,1
"4122",7753,7753,6425,1
"4123",7765,7765,6434,1
"4124",7772,7772,6440,1
"4125",7787,7787,6453,1
"4126",7796,7796,6461,2
"4127",7800,7800,6463,1
"4128",7814,7814,6472,1
"4129",7815,7815,6473,1
"4130",7843,7843,6495,1
"4131",7855,7855,6505,1
"4132",7862,7862,6510,1
"4133",7863,7863,6511,1
"4134",7864,7864,6512,1
"4135",7914,7914,6555,1
"4136",7959,7959,6592,1
"4137",7970,7970,6602,1
"4138",7980,7980,6609,1
"4139",8013,8013,6636,1
"4140",8030,8030,6649,1
"4141",8064,8064,6678,1
"4142",8074,8074,6686,1
"4143",8076,8076,6688,1
"4144",8089,8089,6699,1
"4145",8091,8091,6701,1
"4146",8096,8096,6706,1
"4147",8105,8105,6715,1
"4148",8130,8130,6738,1
"4149",8200,8200,6792,1
"4150",8217,8217,6806,1
"4151",8276,8276,6856,1
"4152",8287,8287,6866,1
"4153",8295,8295,6872,1
"4154",8327,8327,6897,1
"4155",8333,8333,6902,1
"4156",8342,8342,6910,1
"4157",8356,8356,6922,1
"4158",8359,8359,6924,1
"4159",8362,8362,6927,1
"4160",8366,8366,6930,1
"4161",8392,8392,6950,2
"4162",8432,8432,6985,2
"4163",8463,8463,7011,1
"4164",8489,8489,7033,1
"4165",8502,8502,7045,1
"4166",8506,8506,7049,1
"4167",8510,8510,7052,1
"4168",8548,8548,7082,1
"4169",8568,8568,7099,1
"4170",8571,8571,7101,1
"4171",8598,8598,7123,1
"4172",8610,8610,7133,2
"4173",8615,8615,7136,1
"4174",8636,8636,7156,1
"4175",8661,8661,7176,1
"4176",8666,8666,7180,1
"4177",8667,8667,7181,1
"4178",8670,8670,7184,1
"4179",8677,8677,7190,2
"4180",8692,8692,7203,1
"4181",8726,8726,7231,1
"4182",8737,8737,7240,2
"4183",8764,8764,7262,1
"4184",8777,8777,7274,1
"4185",8865,9173,7401,2
"4186",8888,9196,7418,1
"4187",8894,9202,7424,1
"4188",8909,9217,7437,1
"4189",8918,9226,7445,1
"4190",8923,9231,7449,1
"4191",8928,9236,7454,1
"4192",8942,9250,7465,1
"4193",8965,9273,7485,2
"4194",8968,9276,7487,1
"4195",9005,9313,7520,1
"4196",9008,9316,7523,1
"4197",9032,9340,7542,1
"4198",9038,9346,7546,1
"4199",9054,9362,7559,1
"4200",9058,9366,7562,1
"4201",9062,9370,7565,1
"4202",9095,9403,7594,1
"4203",9109,9417,7606,1
"4204",9110,9418,7607,2
"4205",9119,9427,7614,2
"4206",9125,9433,7618,1
"4207",9142,9450,7632,2
"4208",9148,9456,7636,1
"4209",9149,9457,7637,2
"4210",9197,9505,7674,1
"4211",9238,9546,7713,1
"4212",9247,9555,7721,1
"4213",9261,9569,7733,1
"4214",9274,9582,7745,1
"4215",9285,9593,7753,1
"4216",9298,9606,7765,1
"4217",9303,9611,7769,1
"4218",9308,9616,7774,1
"4219",9333,9641,7795,2
"4220",9355,9663,7815,2
"4221",9362,9670,7819,1
"4222",9367,9675,7824,1
"4223",9372,9680,7828,1
"4224",9394,9702,7844,1
"4225",9407,9715,7857,1
"4226",9409,9717,7859,2
"4227",9413,9721,7861,1
"4228",9447,9755,7890,1
"4229",9452,9760,7894,1
"4230",9467,9775,7907,2
"4231",9490,9798,7926,1
"4232",9512,9820,7944,1
"4233",9525,9833,7957,2
"4234",9536,9844,7965,2
"4235",9538,9846,7966,1
"4236",9564,9872,7990,1
"4237",9572,9880,7997,1
"4238",9606,9914,8026,1
"4239",9607,9915,8027,1
"4240",9621,9929,8038,1
"4241",9622,9930,8039,1
"4242",9625,9933,8041,1
"4243",9637,9945,8051,2
"4244",9665,9973,8073,1
"4245",9679,9987,8085,1
"4246",9687,9995,8092,1
"4247",9689,9997,8094,1
"4248",9715,10023,8114,1
"4249",9732,10040,8127,2
"4250",9735,10043,8129,1
"4251",9738,10046,8132,1
"4252",9758,10066,8149,1
"4253",9762,10070,8153,1
"4254",9767,10075,8158,1
"4255",9768,10076,8159,2
"4256",9782,10090,8169,1
"4257",9787,10095,8173,2
"4258",9837,10145,8212,1
"4259",9851,10159,8225,1
"4260",9890,10198,8260,2
"4261",9892,10200,8261,2
"4262",9901,10209,8268,1
"4263",9961,10269,8316,1
"4264",9965,10273,8320,2
"4265",9967,10275,8321,2
"4266",9974,10282,8327,1
"4267",9979,10287,8330,2
"4268",9995,10303,8341,1
"4269",10042,10350,8377,2
"4270",10047,10355,8381,1
"4271",10074,10382,8405,1
"4272",10081,10389,8411,1
"4273",10151,10459,8475,1
"4274",10167,10475,8489,2
"4275",10171,10479,8492,1
"4276",10184,10492,8505,1
"4277",10202,10510,8519,2
"4278",10209,10517,8523,1
"4279",10220,10528,8533,1
"4280",10235,10543,8547,1
"4281",10247,10555,8558,1
"4282",10255,10563,8564,2
"4283",10258,10566,8566,1
"4284",10328,10636,8625,1
"4285",10331,10639,8628,1
"4286",10346,10654,8639,1
"4287",10354,10662,8645,1
"4288",10394,10702,8680,2
"4289",10406,10714,8688,1
"4290",10438,10746,8713,1
"4291",10469,10777,8742,2
"4292",10490,10798,8759,1
"4293",10505,10813,8772,1
"4294",10510,10818,8776,1
"4295",10520,10828,8784,1
"4296",10604,10912,8856,1
"4297",10652,10960,8896,1
"4298",10655,10963,8899,1
"4299",10679,10987,8919,2
"4300",10689,10997,8926,2
"4301",10696,11004,8931,1
"4302",10700,11008,8934,1
"4303",10726,11034,8957,1
"4304",10742,11050,8972,1
"4305",10755,11063,8982,2
"4306",10775,11083,8998,1
"4307",10785,11093,9006,1
"4308",10797,11105,9017,1
"4309",10806,11114,9024,1
"4310",10813,11121,9030,2
"4311",10815,11123,9031,1
"4312",10818,11126,9034,1
"4313",10822,11130,9037,2
"4314",10828,11136,9041,1
"4315",10839,11147,9051,1
"4316",10841,11149,9052,1
"4317",10887,11195,9093,1
"4318",10900,11208,9104,1
"4319",10942,11250,9138,1
"4320",10944,11252,9140,1
"4321",10958,11266,9153,2
"4322",10963,11271,9156,1
"4323",10966,11274,9159,2
"4324",10978,11286,9167,1
"4325",10996,11304,9179,1
"4326",11006,11314,9188,1
"4327",11011,11319,9192,1
"4328",11019,11327,9199,1
"4329",11021,11329,9201,1
"4330",11023,11331,9203,1
"4331",11029,11337,9208,1
"4332",11051,11359,9225,2
"4333",11054,11362,9227,1
"4334",11063,11371,9235,1
"4335",11064,11372,9236,1
"4336",11071,11379,9241,2
"4337",11073,11381,9242,1
"4338",11097,11405,9263,2
"4339",11101,11409,9265,1
"4340",11153,11461,9307,1
"4341",11183,11491,9333,1
"4342",11189,11497,9337,1
"4343",11208,11516,9353,2
"4344",11237,11545,9377,1
"4345",11266,11574,9403,1
"4346",11288,11596,9422,1
"4347",11290,11598,9424,1
"4348",11301,11609,9433,1
"4349",11329,11637,9455,2
"4350",11354,11662,9472,1
"4351",11368,11676,9484,1
"4352",11375,11683,9491,1
"4353",11377,11685,9493,1
"4354",11378,11686,9494,2
"4355",11393,11701,9504,1
"4356",11401,11709,9510,2
"4357",11405,11713,9513,2
"4358",11424,11732,9528,1
"4359",11446,11754,9548,1
"4360",11447,11755,9549,1
"4361",11460,11768,9560,1
"4362",11486,11794,9583,2
"4363",11496,11804,9591,1
"4364",11543,11851,9627,1
"4365",11547,11855,9631,1
"4366",11549,11857,9633,1
"4367",11552,11860,9635,1
"4368",11558,11866,9640,2
"4369",11565,11873,9645,1
"4370",11566,11874,9646,2
"4371",11578,11886,9656,1
"4372",11598,11906,9673,2
"4373",11603,11911,9677,1
"4374",11635,11943,9703,1
"4375",11639,11947,9707,1
"4376",11668,11976,9730,2
"4377",11670,11978,9731,2
"4378",11695,12003,9750,1
"4379",11742,12050,9790,2
"4380",11771,12079,9814,1
"4381",11784,12092,9826,1
"4382",11787,12095,9828,1
"4383",11794,12102,9833,1
"4384",11825,12133,9859,1
"4385",11836,12144,9869,2
"4386",11855,12163,9883,1
"4387",11873,12181,9897,1
"4388",11912,12220,9928,2
"4389",11995,12303,10001,1
"4390",12000,12308,10005,1
"4391",12016,12324,10018,1
"4392",12017,12325,10019,1
"4393",12020,12328,10022,1
"4394",12036,12344,10036,1
"4395",12050,12358,10049,2
"4396",12068,12376,10063,1
"4397",12070,12378,10065,1
"4398",12074,12382,10068,2
"4399",12088,12396,10079,2
"4400",12108,12416,10093,2
"4401",12124,12432,10105,1
"4402",12156,12464,10131,1
"4403",12160,12468,10134,1
"4404",12177,12485,10148,1
"4405",12182,12490,10152,1
"4406",12239,12547,10202,1
"4407",12253,12561,10215,1
"4408",12260,12568,10220,1
"4409",12269,12577,10227,1
"4410",12278,12586,10233,1
"4411",12291,12599,10243,1
"4412",12308,12616,10257,1
"4413",12317,12625,10266,1
"4414",12335,12643,10280,1
"4415",12354,12662,10297,1
"4416",12387,12695,10320,1
"4417",12418,12726,10343,1
"4418",12421,12729,10345,2
"4419",12430,12738,10351,2
"4420",12442,12750,10361,1
"4421",12446,12754,10364,2
"4422",12448,12756,10365,1
"4423",12494,12802,10404,1
"4424",12502,12810,10411,1
"4425",12532,12840,10436,1
"4426",12535,12843,10439,1
"4427",12536,12844,10440,1
"4428",12542,12850,10445,2
"4429",12551,12859,10451,1
"4430",12582,12890,10478,1
"4431",12600,12908,10493,1
"4432",12635,12943,10520,1
"4433",12678,12986,10558,1
"4434",12683,12991,10562,1
"4435",12736,13044,10607,1
"4436",12743,13051,10613,1
"4437",12763,13071,10630,1
"4438",12781,13089,10644,1
"4439",12782,13090,10645,1
"4440",12787,13095,10650,1
"4441",12790,13098,10652,1
"4442",12794,13102,10656,1
"4443",12805,13113,10663,1
"4444",12815,13123,10670,1
"4445",12826,13134,10679,1
"4446",12843,13151,10694,1
"4447",12863,13171,10710,1
"4448",12864,13172,10711,1
"4449",12882,13190,10728,1
"4450",12893,13201,10738,1
"4451",12923,13231,10762,1
"4452",12938,13246,10774,1
"4453",12952,13260,10788,1
"4454",12953,13261,10789,2
"4455",12968,13276,10799,1
"4456",12977,13285,10807,1
"4457",12982,13290,10812,2
"4458",13038,13346,10857,1
"4459",13072,13380,10884,1
"4460",13096,13404,10904,1
"4461",13097,13405,10905,1
"4462",13098,13406,10906,1
"4463",13104,13412,10911,1
"4464",13109,13417,10915,1
"4465",13139,13447,10940,2
"4466",13143,13451,10942,1
"4467",13160,13468,10954,2
"4468",13172,13480,10963,1
"4469",13182,13490,10973,1
"4470",13231,13539,11013,1
"4471",13240,13548,11021,1
"4472",13248,13556,11027,1
"4473",13268,13576,11042,1
"4474",13280,13588,11053,1
"4475",13282,13590,11054,1
"4476",13295,13603,11065,1
"4477",13300,13608,11069,1
"4478",13312,13620,11079,1
"4479",13332,13640,11096,1
"4480",13349,13657,11111,2
"4481",13365,13673,11123,1
"4482",13379,13687,11135,1
"4483",13382,13690,11138,1
"4484",13386,13694,11141,1
"4485",13442,13750,11186,2
"4486",13495,13803,11231,1
"4487",13512,13820,11244,1
"4488",13537,13845,11265,1
"4489",13544,13852,11271,1
"4490",13578,13886,11295,1
"4491",13604,13912,11317,1
"4492",13607,13915,11320,1
"4493",13613,13921,11325,1
"4494",13615,13923,11327,1
"4495",13616,13924,11328,1
"4496",13623,13931,11333,1
"4497",13647,13955,11349,2
"4498",13660,13968,11359,1
"4499",13663,13971,11362,1
"4500",13690,13998,11382,1
