"","client_id","district_id","birth_year","birth_month","birth_day","gender"
"3211",3390,53,1972,11,17,0
"3212",3391,42,1971,4,7,1
"3213",3392,1,1975,10,31,0
"3214",3393,73,1954,8,24,0
"3215",3394,66,1980,7,4,0
"3216",3395,4,1962,12,28,1
"3217",3396,18,1977,3,3,0
"3218",3397,24,1974,6,8,0
"3219",3398,24,1969,9,13,1
"3220",3399,72,1932,2,25,1
"3221",3402,74,1952,5,2,0
"3222",3403,74,1957,10,18,1
"3223",3404,56,1940,10,11,0
"3224",3405,40,1949,12,15,1
"3225",3406,40,1947,7,13,0
"3226",3407,35,1973,4,13,0
"3227",3408,35,1973,12,20,1
"3228",3409,36,1919,4,3,1
"3229",3410,54,1965,2,16,1
"3230",3412,57,1975,7,18,1
"3231",3413,57,1969,11,25,0
"3232",3414,11,1947,10,17,0
"3233",3415,54,1973,9,30,0
"3234",3416,35,1978,6,1,1
"3235",3417,35,1985,3,18,0
"3236",3418,70,1963,8,7,0
"3237",3420,66,1979,6,24,1
"3238",3421,20,1947,3,5,1
"3239",3422,1,1951,5,2,0
"3240",3423,12,1971,9,5,0
"3241",3424,64,1918,11,14,1
"3242",3425,70,1970,5,7,1
"3243",3426,73,1978,2,7,1
"3244",3427,42,1980,6,16,1
"3245",3428,42,1987,9,27,0
"3246",3429,46,1941,10,16,1
"3247",3430,3,1951,9,25,1
"3248",3431,70,1979,4,5,0
"3249",3432,15,1973,11,8,1
"3250",3433,71,1962,9,7,1
"3251",3434,71,1956,9,20,0
"3252",3435,4,1945,5,27,0
"3253",3436,30,1958,2,18,1
"3254",3437,30,1959,8,8,0
"3255",3438,43,1942,1,12,1
"3256",3439,62,1967,1,27,1
"3257",3440,1,1938,2,13,0
"3258",3441,75,1958,2,9,1
"3259",3443,1,1934,12,6,0
"3260",3444,57,1977,4,6,1
"3261",3445,17,1979,3,26,0
"3262",3446,70,1957,10,1,1
"3263",3447,54,1949,4,21,0
"3264",3448,1,1954,12,24,1
"3265",3449,27,1928,3,21,1
"3266",3450,25,1976,9,12,1
"3267",3451,19,1974,7,17,1
"3268",3452,19,1975,8,28,0
"3269",3453,56,1950,8,2,1
"3270",3454,11,1949,10,17,0
"3271",3455,11,1957,2,28,1
"3272",3456,54,1945,1,21,0
"3273",3457,75,1923,6,14,0
"3274",3458,33,1953,6,30,1
"3275",3459,14,1964,8,30,0
"3276",3460,14,1965,10,11,1
"3277",3461,54,1958,2,22,1
"3278",3462,54,1965,3,18,0
"3279",3463,1,1979,3,2,0
"3280",3464,43,1953,1,14,1
"3281",3465,30,1942,4,17,1
"3282",3466,1,1936,5,31,0
"3283",3467,1,1939,12,6,1
"3284",3468,68,1933,12,31,0
"3285",3469,1,1975,2,23,0
"3286",3470,52,1937,4,23,0
"3287",3471,1,1952,9,29,0
"3288",3472,70,1946,5,11,0
"3289",3473,70,1948,5,21,1
"3290",3474,32,1954,12,8,0
"3291",3475,19,1957,3,13,1
"3292",3476,60,1968,1,5,0
"3293",3477,37,1965,8,28,1
"3294",3478,1,1926,5,30,1
"3295",3479,1,1933,9,19,0
"3296",3480,15,1951,4,10,0
"3297",3481,15,1957,11,10,1
"3298",3482,71,1941,2,9,0
"3299",3483,70,1940,12,2,1
"3300",3484,44,1972,4,30,1
"3301",3485,77,1922,5,27,1
"3302",3486,77,1962,3,9,1
"3303",3487,1,1959,9,6,1
"3304",3488,1,1955,10,9,1
"3305",3489,76,1966,8,13,1
"3306",3490,19,1920,10,16,1
"3307",3491,19,1922,11,18,0
"3308",3492,8,1970,12,27,0
"3309",3493,69,1965,5,4,0
"3310",3494,42,1969,7,2,1
"3311",3495,64,1941,5,10,0
"3312",3496,64,1949,7,11,1
"3313",3497,39,1970,9,11,0
"3314",3498,77,1938,4,1,1
"3315",3499,19,1969,3,16,1
"3316",3500,29,1960,6,7,1
"3317",3501,51,1964,3,21,1
"3318",3502,54,1952,8,3,1
"3319",3503,54,1953,1,14,0
"3320",3504,40,1952,1,25,1
"3321",3505,20,1977,12,6,1
"3322",3506,1,1961,8,20,0
"3323",3507,32,1946,12,2,0
"3324",3508,38,1970,11,9,1
"3325",3509,38,1965,2,13,0
"3326",3510,13,1939,10,26,1
"3327",3511,74,1963,9,11,1
"3328",3512,49,1946,5,25,1
"3329",3513,70,1922,7,20,1
"3330",3514,70,1918,2,5,0
"3331",3515,61,1975,1,2,0
"3332",3516,58,1971,9,7,0
"3333",3517,68,1953,6,24,0
"3334",3518,33,1955,9,2,0
"3335",3519,74,1949,12,15,1
"3336",3520,8,1928,5,17,0
"3337",3521,4,1964,7,20,1
"3338",3522,57,1963,2,2,1
"3339",3523,6,1964,4,29,1
"3340",3524,68,1945,11,20,0
"3341",3525,15,1974,5,21,1
"3342",3526,15,1977,7,6,0
"3343",3527,77,1978,8,11,1
"3344",3528,73,1970,10,6,0
"3345",3529,54,1973,3,15,1
"3346",3530,16,1971,9,18,0
"3347",3531,43,1920,6,14,1
"3348",3532,56,1935,2,24,1
"3349",3533,1,1963,12,1,0
"3350",3534,50,1971,3,21,0
"3351",3535,37,1973,5,12,1
"3352",3536,55,1922,8,20,1
"3353",3537,51,1946,4,16,1
"3354",3538,1,1944,5,2,0
"3355",3539,36,1920,8,31,1
"3356",3540,51,1936,8,4,1
"3357",3541,51,1934,5,1,0
"3358",3542,10,1939,9,2,1
"3359",3543,10,1941,8,19,0
"3360",3544,1,1961,8,15,0
"3361",3545,68,1966,11,1,1
"3362",3546,3,1971,2,28,1
"3363",3547,1,1924,3,15,0
"3364",3548,1,1975,5,3,1
"3365",3549,5,1937,9,8,0
"3366",3550,54,1969,9,14,0
"3367",3552,44,1940,11,16,1
"3368",3554,22,1965,12,21,0
"3369",3555,22,1968,2,6,1
"3370",3556,6,1927,11,27,1
"3371",3557,6,1928,11,24,0
"3372",3558,54,1928,7,1,0
"3373",3559,57,1939,10,23,0
"3374",3560,57,1944,2,2,1
"3375",3562,1,1931,4,5,1
"3376",3563,1,1926,11,22,0
"3377",3564,62,1948,3,23,1
"3378",3565,44,1962,7,29,1
"3379",3566,65,1932,2,19,0
"3380",3567,1,1948,3,9,1
"3381",3568,1,1941,1,25,1
"3382",3569,67,1933,4,9,1
"3383",3570,15,1945,4,27,0
"3384",3571,25,1970,6,17,1
"3385",3572,48,1928,12,18,0
"3386",3573,8,1972,2,9,0
"3387",3574,19,1946,2,17,0
"3388",3575,9,1937,10,12,0
"3389",3576,1,1939,3,15,0
"3390",3577,31,1942,12,15,0
"3391",3578,72,1927,10,20,1
"3392",3579,72,1930,8,7,0
"3393",3580,6,1929,4,27,0
"3394",3581,33,1967,12,23,1
"3395",3582,38,1955,2,17,1
"3396",3583,15,1942,9,9,0
"3397",3584,15,1941,3,25,1
"3398",3585,29,1968,10,2,0
"3399",3586,60,1943,4,11,1
"3400",3587,60,1939,12,1,0
"3401",3588,76,1953,11,4,0
"3402",3589,73,1961,7,13,0
"3403",3590,23,1976,9,23,0
"3404",3591,74,1930,9,28,1
"3405",3592,74,1925,3,30,0
"3406",3594,13,1961,5,7,0
"3407",3595,28,1965,1,1,1
"3408",3596,74,1975,3,22,1
"3409",3597,10,1933,8,17,0
"3410",3598,66,1923,9,11,1
"3411",3599,66,1931,3,2,0
"3412",3600,46,1943,7,26,0
"3413",3601,19,1938,8,3,1
"3414",3602,19,1940,12,10,0
"3415",3603,42,1954,6,13,1
"3416",3605,71,1934,7,24,1
"3417",3606,63,1958,6,6,1
"3418",3607,18,1946,7,29,0
"3419",3608,66,1947,12,9,1
"3420",3609,66,1955,10,26,0
"3421",3610,36,1919,5,8,1
"3422",3611,30,1972,5,27,0
"3423",3612,19,1962,9,4,0
"3424",3613,19,1969,2,12,1
"3425",3614,43,1971,10,9,0
"3426",3615,1,1974,7,4,1
"3427",3616,77,1964,4,14,0
"3428",3617,51,1954,11,30,0
"3429",3618,54,1953,2,21,1
"3430",3619,40,1955,8,9,1
"3431",3620,21,1937,9,14,1
"3432",3621,66,1939,7,21,1
"3433",3622,66,1938,4,17,0
"3434",3623,28,1965,4,20,0
"3435",3624,1,1982,2,27,0
"3436",3627,18,1981,6,8,0
"3437",3628,11,1927,2,26,0
"3438",3629,42,1947,12,13,1
"3439",3630,64,1923,11,28,0
"3440",3631,64,1921,11,19,1
"3441",3632,15,1943,9,29,0
"3442",3633,72,1933,10,14,1
"3443",3634,1,1923,6,25,1
"3444",3635,1,1921,1,31,0
"3445",3636,46,1978,5,19,1
"3446",3637,64,1959,1,10,1
"3447",3638,49,1943,12,11,0
"3448",3639,73,1928,4,17,1
"3449",3640,75,1978,7,24,1
"3450",3641,75,1979,2,1,0
"3451",3642,19,1961,8,27,1
"3452",3643,26,1980,11,11,1
"3453",3644,75,1951,6,14,1
"3454",3645,34,1975,2,26,1
"3455",3646,33,1943,6,16,0
"3456",3647,33,1948,8,23,1
"3457",3648,3,1980,1,3,1
"3458",3649,10,1959,10,25,0
"3459",3650,64,1918,2,17,1
"3460",3651,35,1918,10,1,1
"3461",3652,1,1920,2,20,1
"3462",3653,1,1917,1,3,0
"3463",3654,25,1924,3,1,0
"3464",3655,59,1968,2,6,1
"3465",3656,62,1925,8,26,0
"3466",3657,62,1921,5,18,1
"3467",3658,58,1924,4,5,1
"3468",3659,42,1930,11,10,0
"3469",3660,65,1974,7,9,1
"3470",3661,51,1932,11,25,1
"3471",3662,27,1931,9,22,1
"3472",3663,69,1947,6,25,0
"3473",3664,69,1951,3,19,1
"3474",3667,70,1971,9,18,1
"3475",3668,70,1972,12,23,0
"3476",3669,10,1962,8,22,1
"3477",3670,44,1980,9,17,0
"3478",3671,10,1943,7,16,1
"3479",3672,10,1948,12,6,0
"3480",3673,1,1951,12,7,0
"3481",3674,17,1980,11,10,0
"3482",3675,70,1952,3,18,1
"3483",3676,10,1965,10,14,0
"3484",3677,10,1960,9,16,1
"3485",3678,1,1934,8,12,0
"3486",3679,72,1931,4,23,1
"3487",3680,72,1923,4,7,0
"3488",3681,1,1921,4,26,1
"3489",3682,1,1924,1,12,0
"3490",3683,74,1977,2,22,0
"3491",3684,16,1961,12,31,0
"3492",3685,74,1974,3,6,1
"3493",3686,61,1962,10,11,0
"3494",3687,49,1972,2,6,1
"3495",3688,49,1975,5,2,0
"3496",3689,9,1979,7,12,0
"3497",3690,44,1960,8,2,1
"3498",3691,18,1965,4,17,1
"3499",3693,15,1922,3,31,1
"3500",3694,15,1920,4,29,0
"3501",3695,55,1934,10,4,1
"3502",3696,55,1939,4,11,0
"3503",3697,9,1954,1,16,0
"3504",3698,44,1971,4,25,1
"3505",3699,1,1968,8,8,1
"3506",3700,1,1976,5,24,0
"3507",3701,73,1954,5,6,0
"3508",3702,76,1952,11,27,1
"3509",3703,17,1931,6,15,1
"3510",3704,69,1962,4,11,1
"3511",3705,1,1965,6,4,0
"3512",3707,74,1941,6,24,1
"3513",3708,46,1958,3,16,0
"3514",3709,46,1955,5,3,1
"3515",3710,59,1928,1,25,1
"3516",3711,25,1968,5,7,1
"3517",3712,56,1969,5,30,0
"3518",3713,41,1944,2,23,0
"3519",3714,8,1953,10,1,0
"3520",3716,74,1953,4,15,1
"3521",3717,71,1925,1,30,1
"3522",3718,71,1929,6,29,0
"3523",3719,54,1930,8,30,1
"3524",3720,54,1936,12,7,0
"3525",3721,64,1954,12,16,0
"3526",3722,1,1956,4,29,0
"3527",3723,18,1968,9,1,1
"3528",3724,57,1925,9,23,0
"3529",3727,33,1970,1,13,1
"3530",3728,66,1936,1,6,1
"3531",3729,66,1941,8,22,0
"3532",3730,59,1945,8,7,0
"3533",3732,66,1946,8,27,1
"3534",3733,1,1946,5,9,0
"3535",3734,15,1943,12,2,1
"3536",3735,18,1938,1,17,1
"3537",3736,18,1932,7,22,0
"3538",3737,12,1948,4,30,1
"3539",3738,1,1978,3,31,0
"3540",3739,3,1956,8,21,0
"3541",3740,46,1929,11,3,1
"3542",3741,16,1936,5,4,1
"3543",3742,56,1961,11,27,0
"3544",3743,56,1958,11,6,1
"3545",3745,2,1971,1,19,0
"3546",3746,66,1975,1,25,1
"3547",3747,1,1964,12,2,1
"3548",3748,59,1930,3,5,0
"3549",3749,65,1943,3,21,0
"3550",3750,1,1938,10,3,1
"3551",3751,33,1966,10,12,1
"3552",3752,33,1961,2,6,0
"3553",3753,1,1959,4,14,0
"3554",3754,1,1947,7,13,0
"3555",3755,37,1951,7,9,0
"3556",3756,12,1971,10,3,0
"3557",3757,5,1922,4,16,1
"3558",3758,53,1963,9,14,0
"3559",3759,53,1961,10,12,1
"3560",3760,18,1955,1,4,1
"3561",3761,48,1975,8,5,1
"3562",3762,60,1959,2,18,0
"3563",3763,38,1977,8,12,0
"3564",3764,38,1978,1,29,1
"3565",3765,45,1956,1,24,0
"3566",3766,1,1980,3,10,0
"3567",3767,14,1936,9,7,1
"3568",3768,14,1944,3,4,0
"3569",3769,54,1957,9,10,1
"3570",3770,35,1925,1,3,0
"3571",3771,48,1942,3,27,1
"3572",3772,48,1936,8,23,0
"3573",3773,33,1964,7,29,0
"3574",3774,1,1922,10,29,1
"3575",3775,46,1928,11,27,1
"3576",3776,74,1978,7,9,1
"3577",3777,74,1975,9,4,0
"3578",3779,6,1949,5,15,1
"3579",3780,37,1977,11,22,1
"3580",3781,17,1975,3,12,0
"3581",3782,1,1980,9,10,1
"3582",3783,1,1968,7,8,0
"3583",3784,1,1974,11,8,1
"3584",3785,66,1920,7,18,0
"3585",3786,13,1920,7,10,1
"3586",3787,21,1978,5,7,0
"3587",3788,56,1955,7,5,0
"3588",3789,66,1964,10,17,1
"3589",3790,48,1936,8,28,1
"3590",3791,72,1939,3,18,1
"3591",3792,74,1972,9,21,1
"3592",3793,39,1951,6,20,0
"3593",3794,37,1976,5,6,0
"3594",3795,12,1982,5,3,1
"3595",3796,3,1953,6,29,1
"3596",3797,3,1951,7,14,0
"3597",3798,1,1954,11,17,0
"3598",3799,2,1929,3,24,1
"3599",3800,38,1954,6,15,0
"3600",3801,38,1948,8,15,1
"3601",3802,67,1925,7,28,1
"3602",3803,1,1930,7,15,1
"3603",3804,1,1933,4,11,0
"3604",3805,68,1942,12,20,1
"3605",3806,54,1967,6,27,0
"3606",3807,33,1947,11,7,0
"3607",3808,57,1943,1,24,1
"3608",3811,6,1952,6,20,1
"3609",3812,1,1967,2,8,1
"3610",3813,2,1978,8,25,0
"3611",3814,1,1945,9,13,1
"3612",3815,28,1969,4,12,0
"3613",3816,1,1966,1,26,1
"3614",3817,77,1937,10,21,0
"3615",3818,71,1942,7,28,1
"3616",3819,71,1936,5,24,0
"3617",3821,22,1939,5,16,1
"3618",3822,48,1953,11,26,1
"3619",3823,63,1956,12,8,1
"3620",3824,41,1971,1,7,1
"3621",3825,41,1965,4,20,0
"3622",3826,33,1921,3,8,1
"3623",3827,33,1923,5,5,0
"3624",3829,59,1972,3,13,1
"3625",3830,18,1968,2,24,0
"3626",3831,11,1918,2,11,1
"3627",3832,11,1925,9,4,0
"3628",3833,19,1935,3,1,1
"3629",3834,1,1976,9,12,0
"3630",3835,50,1931,5,12,0
"3631",3836,77,1948,11,21,1
"3632",3837,39,1921,8,22,0
"3633",3838,65,1929,10,27,1
"3634",3839,65,1937,7,5,0
"3635",3840,50,1933,6,12,0
"3636",3841,26,1919,7,8,1
"3637",3842,74,1976,6,26,1
"3638",3843,4,1942,4,21,0
"3639",3844,71,1963,12,26,0
"3640",3845,1,1959,5,9,1
"3641",3846,27,1980,7,11,0
"3642",3847,6,1959,9,14,0
"3643",3848,45,1938,8,14,0
"3644",3849,1,1932,12,11,0
"3645",3850,45,1957,1,26,0
"3646",3851,45,1961,11,20,1
"3647",3852,10,1952,9,12,0
"3648",3853,59,1980,7,4,0
"3649",3854,24,1959,8,30,1
"3650",3855,29,1939,3,20,1
"3651",3856,1,1944,6,9,0
"3652",3857,72,1952,12,3,0
"3653",3858,18,1948,6,14,0
"3654",3859,18,1941,5,3,1
"3655",3860,74,1938,4,10,1
"3656",3861,11,1951,1,27,0
"3657",3862,40,1947,7,13,0
"3658",3863,1,1939,10,27,0
"3659",3864,1,1931,11,17,1
"3660",3865,75,1977,11,6,1
"3661",3866,75,1977,7,3,0
"3662",3868,66,1962,11,14,1
"3663",3869,17,1946,2,24,0
"3664",3870,4,1971,8,8,0
"3665",3871,4,1979,3,25,1
"3666",3872,8,1930,4,19,1
"3667",3873,23,1960,12,16,0
"3668",3874,61,1942,8,10,0
"3669",3875,1,1930,7,27,0
"3670",3876,1,1923,5,22,1
"3671",3877,38,1956,9,13,0
"3672",3880,29,1961,8,24,0
"3673",3881,45,1947,5,7,0
"3674",3882,45,1942,5,10,1
"3675",3883,18,1965,9,27,1
"3676",3884,72,1963,11,18,1
"3677",3885,70,1940,1,17,0
"3678",3886,8,1965,7,17,0
"3679",3887,67,1920,1,17,1
"3680",3888,67,1916,10,27,0
"3681",3890,3,1958,10,22,1
"3682",3891,75,1958,12,14,1
"3683",3892,1,1979,4,19,1
"3684",3893,1,1969,12,26,1
"3685",3894,29,1941,1,21,1
"3686",3895,29,1945,5,3,0
"3687",3896,5,1923,10,3,1
"3688",3897,16,1951,3,28,0
"3689",3898,57,1948,1,17,0
"3690",3899,55,1919,9,20,0
"3691",3900,55,1943,9,23,1
"3692",3901,55,1951,4,12,0
"3693",3902,65,1949,12,20,0
"3694",3903,1,1948,3,18,0
"3695",3904,29,1939,1,15,0
"3696",3905,29,1935,8,5,1
"3697",3906,64,1936,12,23,1
"3698",3907,1,1954,12,9,0
"3699",3908,73,1929,11,25,1
"3700",3909,73,1923,9,16,0
"3701",3910,37,1919,8,23,0
"3702",3911,31,1952,10,13,0
"3703",3912,1,1945,3,7,0
"3704",3913,8,1951,8,1,1
"3705",3914,52,1920,8,24,0
"3706",3915,20,1977,1,5,1
"3707",3916,47,1970,8,27,0
"3708",3917,47,1967,12,28,1
"3709",3918,5,1974,1,10,1
"3710",3919,35,1942,6,17,1
"3711",3920,44,1925,8,13,0
"3712",3921,28,1958,1,21,0
"3713",3922,1,1928,4,8,0
"3714",3923,1,1935,10,20,1
"3715",3924,56,1971,1,9,1
"3716",3925,45,1936,8,14,0
"3717",3926,54,1972,10,1,1
"3718",3927,61,1948,2,23,0
"3719",3928,77,1928,8,8,0
"3720",3929,74,1957,11,1,1
"3721",3930,1,1921,1,17,1
"3722",3931,1,1921,10,15,0
"3723",3932,59,1939,10,6,1
"3724",3933,59,1946,9,7,0
"3725",3934,12,1968,10,15,1
"3726",3935,71,1939,11,27,1
"3727",3936,36,1962,4,8,0
"3728",3937,36,1963,6,9,1
"3729",3938,27,1980,1,22,1
"3730",3939,40,1953,11,6,1
"3731",3942,53,1952,8,13,1
"3732",3943,1,1945,12,4,1
"3733",3944,8,1936,1,1,1
"3734",3945,8,1931,10,25,0
"3735",3946,1,1975,5,11,1
"3736",3947,23,1967,5,25,1
"3737",3948,44,1979,5,23,0
"3738",3949,44,1974,8,26,1
"3739",3950,38,1924,3,21,1
"3740",3951,38,1920,7,22,0
"3741",3952,52,1965,12,28,0
"3742",3953,14,1925,6,9,0
"3743",3954,64,1957,10,31,1
"3744",3955,64,1960,5,31,0
"3745",3956,21,1975,6,2,0
"3746",3957,21,1971,8,12,1
"3747",3958,37,1946,4,30,0
"3748",3959,30,1970,7,15,0
"3749",3960,8,1964,1,6,1
"3750",3961,53,1943,4,3,0
"3751",3962,74,1952,11,28,1
"3752",3963,76,1974,2,7,1
"3753",3964,74,1942,5,7,1
"3754",3965,1,1963,5,16,1
"3755",3966,1,1969,10,7,0
"3756",3967,18,1960,9,26,0
"3757",3968,18,1955,6,15,1
"3758",3969,4,1951,2,19,0
"3759",3970,46,1980,8,9,0
"3760",3971,1,1966,2,20,1
"3761",3972,1,1930,6,1,1
"3762",3973,1,1982,8,20,0
"3763",3974,68,1938,8,24,1
"3764",3975,1,1954,7,19,0
"3765",3976,43,1967,9,13,1
"3766",3977,8,1975,9,27,1
"3767",3978,18,1970,12,15,1
"3768",3979,54,1928,10,14,0
"3769",3980,1,1953,7,13,1
"3770",3981,19,1979,6,16,1
"3771",3982,45,1919,1,15,0
"3772",3983,1,1926,5,22,0
"3773",3984,1,1964,3,13,0
"3774",3985,75,1979,4,16,0
"3775",3987,67,1960,11,7,1
"3776",3988,53,1974,9,4,0
"3777",3989,53,1980,3,27,1
"3778",3990,29,1973,2,3,1
"3779",3991,11,1967,5,17,1
"3780",3992,71,1948,11,10,0
"3781",3993,14,1980,3,7,0
"3782",3994,21,1965,1,31,0
"3783",3995,1,1948,8,15,0
"3784",3996,36,1947,7,16,0
"3785",3997,13,1927,1,5,0
"3786",3998,59,1950,6,3,0
"3787",3999,30,1976,1,16,0
"3788",4000,40,1957,10,22,1
"3789",4001,69,1956,1,29,1
"3790",4002,25,1920,6,29,0
"3791",4003,8,1949,4,23,1
"3792",4004,30,1957,8,12,0
"3793",4006,25,1978,5,7,0
"3794",4007,23,1948,11,7,1
"3795",4008,23,1951,5,8,0
"3796",4009,4,1966,6,29,1
"3797",4010,4,1948,6,17,0
"3798",4011,62,1957,12,19,0
"3799",4012,56,1956,10,9,0
"3800",4013,1,1951,12,6,0
"3801",4014,17,1980,9,6,1
"3802",4015,65,1972,12,27,0
"3803",4016,13,1971,5,25,0
"3804",4017,13,1964,5,15,1
"3805",4018,3,1980,9,7,0
"3806",4019,11,1945,9,16,1
"3807",4020,45,1953,3,31,0
"3808",4021,45,1948,12,10,1
"3809",4022,1,1926,2,10,1
"3810",4023,1,1925,5,17,0
"3811",4024,3,1964,10,16,1
"3812",4025,3,1971,10,7,0
"3813",4026,76,1945,9,24,0
"3814",4027,16,1965,6,28,0
"3815",4028,16,1970,8,8,1
"3816",4029,17,1967,1,3,1
"3817",4030,44,1976,9,21,0
"3818",4031,67,1975,5,22,1
"3819",4032,35,1964,8,2,0
"3820",4033,51,1925,10,15,1
"3821",4034,58,1937,7,17,1
"3822",4035,58,1930,8,20,0
"3823",4036,25,1976,7,9,0
"3824",4037,1,1966,10,22,0
"3825",4040,59,1961,5,17,0
"3826",4041,59,1954,1,26,1
"3827",4042,1,1939,9,4,1
"3828",4043,70,1953,5,9,0
"3829",4044,44,1930,4,29,0
"3830",4046,1,1944,12,18,0
"3831",4047,1,1937,1,28,1
"3832",4048,4,1923,11,24,1
"3833",4049,4,1945,9,13,1
"3834",4050,47,1948,12,30,1
"3835",4051,74,1949,10,6,1
"3836",4052,74,1950,10,17,0
"3837",4053,70,1929,9,23,0
"3838",4054,72,1959,2,8,0
"3839",4055,74,1953,6,1,0
"3840",4056,63,1952,7,26,0
"3841",4057,70,1922,6,11,0
"3842",4059,54,1924,5,11,1
"3843",4060,44,1954,6,21,0
"3844",4061,8,1978,12,24,1
"3845",4062,71,1950,8,8,1
"3846",4063,61,1966,2,16,0
"3847",4064,61,1972,2,8,1
"3848",4065,73,1942,6,27,1
"3849",4066,30,1936,11,28,0
"3850",4067,21,1959,7,8,0
"3851",4068,11,1924,6,25,1
"3852",4069,68,1959,3,7,1
"3853",4070,68,1959,5,23,0
"3854",4071,45,1942,12,15,0
"3855",4072,45,1941,5,8,1
"3856",4073,24,1955,2,10,1
"3857",4074,24,1958,6,8,0
"3858",4075,8,1944,9,18,0
"3859",4076,49,1969,11,17,1
"3860",4077,68,1955,3,6,0
"3861",4078,23,1951,6,4,1
"3862",4079,27,1955,6,29,1
"3863",4080,21,1943,9,26,0
"3864",4081,9,1978,6,3,1
"3865",4082,58,1961,1,15,0
"3866",4083,74,1968,1,30,0
"3867",4084,55,1957,10,5,1
"3868",4085,55,1952,12,4,0
"3869",4086,63,1941,12,22,0
"3870",4087,64,1946,2,16,0
"3871",4088,68,1948,12,18,0
"3872",4089,68,1947,2,27,1
"3873",4090,23,1971,6,22,1
"3874",4091,29,1982,9,7,0
"3875",4092,14,1933,11,11,0
"3876",4093,1,1946,9,29,1
"3877",4094,2,1979,12,19,1
"3878",4095,25,1974,9,14,1
"3879",4096,25,1980,3,16,0
"3880",4098,13,1938,3,28,1
"3881",4099,12,1945,5,3,0
"3882",4100,74,1955,3,13,1
"3883",4101,1,1970,5,7,0
"3884",4102,4,1969,8,15,0
"3885",4103,4,1965,5,19,1
"3886",4104,23,1919,4,10,1
"3887",4105,16,1980,11,15,0
"3888",4106,1,1936,11,9,1
"3889",4107,49,1954,9,9,1
"3890",4108,43,1926,1,26,0
"3891",4109,63,1953,8,11,1
"3892",4112,38,1974,11,28,1
"3893",4113,76,1947,9,9,0
"3894",4114,63,1964,2,9,1
"3895",4115,33,1943,3,27,1
"3896",4116,36,1936,11,24,1
"3897",4117,53,1918,7,1,0
"3898",4118,28,1978,6,17,1
"3899",4119,62,1962,2,20,0
"3900",4120,62,1961,3,6,1
"3901",4121,23,1923,2,12,1
"3902",4122,39,1969,9,18,1
"3903",4123,39,1966,11,12,0
"3904",4124,19,1963,11,10,0
"3905",4125,31,1922,4,17,0
"3906",4126,74,1975,9,9,1
"3907",4127,74,1970,5,26,0
"3908",4129,75,1952,3,31,0
"3909",4131,48,1976,6,2,1
"3910",4132,42,1962,10,15,1
"3911",4133,42,1965,3,22,0
"3912",4134,1,1954,2,12,0
"3913",4136,31,1959,1,6,1
"3914",4137,21,1949,8,30,1
"3915",4138,11,1968,9,18,0
"3916",4139,74,1969,7,20,1
"3917",4140,70,1963,10,4,1
"3918",4141,9,1970,3,18,1
"3919",4142,36,1960,6,11,1
"3920",4143,27,1955,8,24,1
"3921",4144,27,1955,9,11,0
"3922",4145,73,1922,12,2,0
"3923",4146,9,1955,6,13,0
"3924",4147,64,1972,12,23,1
"3925",4148,64,1968,2,8,0
"3926",4149,1,1979,3,7,1
"3927",4150,1,1977,8,10,0
"3928",4151,73,1926,7,17,0
"3929",4152,73,1927,6,7,1
"3930",4153,32,1956,4,12,1
"3931",4154,32,1953,10,25,0
"3932",4155,1,1923,5,13,1
"3933",4156,5,1962,11,2,0
"3934",4157,1,1972,5,9,1
"3935",4158,35,1920,7,10,0
"3936",4159,35,1913,12,6,1
"3937",4160,16,1969,6,27,0
"3938",4161,22,1972,9,9,0
"3939",4163,4,1951,6,7,1
"3940",4164,45,1924,10,22,0
"3941",4165,53,1955,3,13,1
"3942",4166,1,1947,2,26,1
"3943",4167,6,1949,5,31,0
"3944",4169,58,1980,2,19,0
"3945",4170,58,1983,8,27,1
"3946",4171,1,1980,5,18,1
"3947",4172,1,1945,4,29,0
"3948",4173,52,1978,6,4,0
"3949",4174,63,1927,2,11,1
"3950",4175,13,1965,1,6,0
"3951",4176,32,1922,8,31,1
"3952",4177,34,1935,12,25,1
"3953",4178,32,1926,8,31,1
"3954",4179,54,1920,7,29,1
"3955",4180,63,1932,6,17,1
"3956",4181,76,1964,5,15,0
"3957",4182,16,1941,6,23,1
"3958",4183,16,1940,11,13,0
"3959",4184,8,1975,4,26,0
"3960",4185,51,1964,4,23,0
"3961",4186,38,1978,10,14,1
"3962",4187,25,1967,8,28,0
"3963",4188,1,1976,8,17,1
"3964",4189,64,1941,12,7,1
"3965",4190,17,1942,11,17,1
"3966",4191,32,1957,1,6,0
"3967",4192,72,1931,11,21,1
"3968",4193,8,1937,2,28,0
"3969",4194,63,1940,1,3,0
"3970",4195,63,1945,7,30,1
"3971",4196,55,1951,1,16,0
"3972",4198,23,1954,10,17,0
"3973",4199,23,1961,12,19,1
"3974",4201,3,1977,7,19,1
"3975",4202,3,1970,5,20,0
"3976",4203,1,1967,1,8,0
"3977",4204,1,1960,6,3,1
"3978",4205,30,1935,2,5,1
"3979",4206,22,1942,10,9,1
"3980",4207,70,1938,3,2,1
"3981",4209,70,1933,2,23,0
"3982",4210,40,1979,9,15,1
"3983",4211,22,1973,4,17,0
"3984",4212,53,1945,5,27,1
"3985",4213,64,1925,6,27,0
"3986",4214,64,1921,7,3,1
